******************************************************************
*** Stations. Format:
*** ID;Name;Opening Time;Closing Time;Stop Delay;Street;Town;PostalCode
******************************************************************
1;S1;00:00;23:59;8;235 E Garvey Ave;Monterey Park;CA 91755-1811
2;S2;00:00;23:59;13;1527 Franklin Avenue;Mineola;NY 11501-4827
3;S3;00:00;23:59;5;1065 N Aviation Blvd;Manhattan Beach;CA 90266-621
4;S4;00:00;23:59;12;6112 Enterprise Rd;Summit;MS 39666-7589
5;S5;00:00;23:59;6;255 Butler Ave;Lancaster;PA 17601-6308
6;S6;00:00;23:59;16;845 Dracut Ln;Schaumburg;IL 60173-5927
7;S7;00:00;23:59;11;3252 N 49th St;Pennsauken;NJ 08109-2120
8;S8;00:00;23:59;6;1565 Franklin Avenue;Mineola;NY 11501-4808
9;S9;00:00;23:59;12;753 Stillwater Ave, Ste 5;Bangor;ME 04401-3633
10;S10;00:00;23:59;12;4626 N Harlem Ave;Harwood Heights;IL 60706-4714
11;S11;00:00;23:59;18;9950 W 116th Pl;Overland Park;KS 66210-3103
12;S12;00:00;23:59;5;18214 Via Calma;Rowland Heights;CA 91748-3350
13;S13;00:00;23:59;18;7870 SE 171st Buchanan Pl;Lady Lake;FL 32162-8313
14;S14;00:00;23:59;8;734 Wampler Dr;Charleston;SC 29412-9157
15;S15;00:00;23:59;14;109 Shartom Dr;Augusta;GA 30907-4712
16;S16;00:00;23:59;8;110 W Arrow Hwy;Upland;CA 91786-5238
17;S17;00:00;23:59;10;1001 E Grant St, Unit F1;Santa Ana;CA 92701-8527
18;S18;00:00;23:59;7;721 Ninth Ave;New York;NY 10019-7256
19;S19;00:00;23:59;11;13 Fraternity Row;Gainesville;FL 32603-2174
20;S20;00:00;23:59;15;17403 Harlan D;Yorba Linda;CA 92886-1876
21;S21;00:00;23:59;15;19870 NW 54th Ave;Miami Gardens;FL 33055-1668
22;S22;00:00;23:59;7;1060 Beam Rd;Denver;PA 17517-9746
23;S23;00:00;23:59;7;1700 McHenry Ave, Ste 23;Modesto;CA 95350-4329
24;S24;00:00;23:59;14;5529 Joshua St;Lansing;MI 48911-3960
25;S25;00:00;23:59;20;19991 Santa Maria Ave;Castro Valley;CA 94546-4262
26;S26;00:00;23:59;20;805 SE Broad St;Metter;GA 30439-3932
27;S27;00:00;23:59;7;21710 Lundy Dr;Farmington Hills;MI 48336-4639
28;S28;00:00;23:59;15;4347 W 176th St;Torrance;CA 90504-3127
29;S29;00:00;23:59;20;218 Ash Ave;Ames;IA 50014-7115
30;S30;00:00;23:59;17;1635 Camile Pl;Santa Ana;CA 92703-4401
31;S31;00:00;23:59;15;109 Fountain Oaks Cir, Apt 63;Sacramento;CA 95831-5147
32;S32;00:00;23:59;6;1600 N Wilmot Rd;Tucson;AZ 85712-4456
33;S33;00:00;23:59;9;304 Shamrock Pl;Richardson;TX 75081-3960
34;S34;00:00;23:59;5;121 Spring Garden Dr;Hutto;TX 78634-4015
35;S35;00:00;23:59;8;8141 S East St;Indianapolis;IN 46227-2725
36;S36;00:00;23:59;15;2138 Nimrick Ln;San Jose;CA 95124-6015
37;S37;00:00;23:59;14;12605 Beach Blvd;Stanton;CA 90680-4007
38;S38;00:00;23:59;9;3621 Sterling Woods Dr;Eugene;OR 97408-7201
39;S39;00:00;23:59;12;1900 68th Ave;Greeley;CO 80634-7967
40;S40;00:00;23:59;13;6131 Monterey Rd, Apt 1;Los Angeles;CA 90042-4328
41;S41;00:00;23:59;9;6218 Mershon St;Philadelphia;PA 19149-3014
42;S42;00:00;23:59;9;155 Mineola Boulevard;Mineola;NY 11501-3920
43;S43;00:00;23:59;10;5012 W 163rd St;Stilwell;KS 66085-8243
44;S44;00:00;23:59;13;16502 Trailway Dr;Macomb;MI 48042-5777
45;S45;00:00;23:59;15;20918 State Highway 59;Noel;MO 64854-8278
46;S46;00:00;23:59;19;2044 22nd St;San Pablo;CA 94806-3539
47;S47;00:00;23:59;5;1272 70th St;Brooklyn;NY 11228-1406
48;S48;00:00;23:59;9;632 State St;White Haven;PA 18661-4028
49;S49;00:00;23:59;18;2111 E Belt Line Rd;Richardson;TX 75081-3900
50;S50;00:00;23:59;20;64711 E County Line Rd;Millersburg;IN 46543-9741
******************************************************************
*** Customers. Format:
*** ID;First Name;Last Name;Street;Town;PostalCode
******************************************************************
Route: 4688 Stations: 42, 41, 21, 30, 31, 32, 33, 40, 39, 11 Stops: 42, 21, 30, 31, 33, 40, 39, 11
Route: 4704 Stations: 42, 41, 21, 40, 39, 11, 10, 9, 8, 7, 6, 5, 4, 19, 27 Stops: 42, 41, 39, 11, 8, 7, 5, 19, 27
Route: 4712 Stations: 42, 41, 21, 40, 39, 11, 10, 9, 8, 28, 12, 13, 14, 15 Stops: 42, 41, 21, 11, 10, 28, 14, 15
Route: 4714 Stations: 42, 41, 21, 40, 39, 11, 12, 13, 14, 38, 37 Stops: 42, 41, 21, 12, 14, 38, 37
Route: 4727 Stations: 44, 45, 46, 47 Stops: 44, 46, 47
Route: 4766 Stations: 50, 49 Stops: 50
Route: 4767 Stations: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 39, 40, 21, 41, 27 Stops: 1, 2, 4, 5, 8, 9, 11, 41, 27
Route: 4768 Stations: 1, 2, 3, 4, 5, 6, 7, 8, 27, 26, 28, 29, 21, 20 Stops: 1, 2, 4, 5, 7, 8, 20
Route: 4769 Stations: 1, 2, 3, 4, 5, 6, 7, 8, 28, 29, 21, 22, 23, 30, 31, 32, 33 Stops: 1, 3, 21, 23, 30, 31, 32, 33
Route: 4770 Stations: 1, 2, 3, 4, 19, 20, 21, 29, 28, 8, 7, 6, 9, 10, 11, 12 Stops: 1, 4, 19, 20, 21, 7, 10, 12
Route: 4771 Stations: 1, 2, 3, 4, 19, 20, 21, 29, 28, 8, 9, 10, 11, 12, 13, 14, 38, 37, 36 Stops: 1, 3, 4, 21, 28, 10, 11, 12, 13, 38, 36
Route: 4772 Stations: 1, 2, 3, 4, 19, 20, 21, 29, 28, 8, 9, 10, 11, 12, 13, 14, 38, 37, 36, 35 Stops: 1, 2, 3, 21, 28, 9, 11, 12, 13, 14, 38, 37, 35
Route: 4773 Stations: 1, 2, 3, 4, 19, 20, 21, 30, 31, 32, 33, 40, 39, 11 Stops: 1, 3, 4, 19, 20, 30, 33, 40, 39, 11
Route: 4774 Stations: 1, 2, 3, 4, 19, 20, 21, 40, 39, 11, 10, 9, 8, 7, 6, 27, 26, 25 Stops: 1, 3, 4, 19, 20, 21, 40, 11, 8, 7, 6, 26, 25
Route: 4775 Stations: 1, 2, 3, 4, 19, 20, 21, 40, 39, 11, 12, 13, 14, 38, 37, 36, 35 Stops: 1, 2, 4, 19, 21, 40, 11, 14, 38, 35
Route: 4776 Stations: 2, 3, 4, 5, 6, 7 Stops: 2, 3, 7
******************************************************************
*** Route Schedules. Format:
*** RouteID;Day;Time;Train ID
******************************************************************
22;Saturday;02:28;328
22;Sunday;04:46;128
22;Thursday;03:02;344
22;Tuesday;07:29;249
22;Wednesday;04:05;53
36;Friday;00:54;337
36;Monday;09:05;213
36;Sunday;03:53;308
36;Wednesday;06:03;237
36;Wednesday;08:30;76
42;Saturday;05:58;58
42;Saturday;09:21;63
42;Sunday;03:16;264
42;Tuesday;12:03;135
42;Wednesday;00:01;44
50;Saturday;07:20;15
50;Sunday;03:28;288
50;Thursday;03:16;51
50;Thursday;13:03;89
50;Wednesday;13:44;116
85;Sunday;08:47;147
85;Sunday;12:43;16
85;Thursday;06:52;199
85;Tuesday;13:41;244
85;Wednesday;01:14;313
91;Friday;09:09;101
91;Monday;05:21;71
91;Saturday;13:39;138
91;Wednesday;04:40;212
92;Friday;04:13;137
92;Monday;00:58;8
92;Tuesday;00:04;196
105;Monday;05:29;297
105;Sunday;11:49;318
105;Thursday;10:44;246
105;Thursday;17:16;21
114;Saturday;03:43;317
114;Thursday;10:27;258
114;Thursday;12:27;11
114;Tuesday;08:09;73
114;Wednesday;08:21;41
124;Saturday;04:20;256
124;Sunday;05:58;347
124;Wednesday;09:00;329
132;Friday;11:57;33
132;Monday;07:32;151
132;Monday;12:40;118
132;Wednesday;05:28;9
134;Monday;01:28;232
134;Monday;02:24;221
134;Saturday;10:58;19
134;Saturday;11:55;184
134;Thursday;00:37;350
135;Friday;03:05;94
135;Monday;10:47;253
135;Sunday;03:59;185
135;Sunday;06:52;269
139;Friday;07:23;32
139;Saturday;11:47;67
139;Tuesday;05:16;214
139;Wednesday;05:46;192
139;Wednesday;09:42;84
155;Monday;15:46;172
155;Saturday;04:13;203
155;Wednesday;03:39;48
157;Friday;15:07;126
157;Sunday;03:31;98
157;Tuesday;09:36;195
158;Friday;06:41;266
158;Friday;06:59;324
158;Monday;02:20;82
158;Tuesday;12:01;23
167;Monday;03:53;323
167;Sunday;11:33;181
167;Thursday;16:32;77
167;Wednesday;11:05;75
171;Sunday;12:52;168
171;Tuesday;03:39;140
171;Tuesday;13:58;303
178;Thursday;09:08;60
178;Tuesday;10:10;274
178;Wednesday;05:54;167
206;Saturday;04:01;225
206;Sunday;14:31;306
206;Thursday;04:48;202
208;Monday;08:16;65
208;Tuesday;03:49;260
208;Wednesday;01:14;302
239;Saturday;15:52;85
239;Sunday;04:14;92
239;Thursday;03:10;208
262;Monday;14:07;343
262;Saturday;01:45;218
262;Thursday;04:46;171
262;Thursday;09:38;144
276;Monday;13:29;162
276;Saturday;15:36;45
276;Sunday;03:25;223
276;Thursday;08:05;309
276;Tuesday;14:57;206
301;Friday;06:07;83
301;Saturday;13:35;146
301;Sunday;11:46;36
301;Thursday;04:45;277
301;Wednesday;10:28;312
313;Sunday;03:33;320
313;Thursday;02:08;18
313;Tuesday;07:29;56
313;Tuesday;13:57;136
313;Wednesday;12:15;173
315;Friday;12:55;103
315;Thursday;01:47;86
315;Thursday;12:28;204
339;Monday;04:26;262
339;Saturday;05:41;335
339;Sunday;07:21;211
339;Sunday;15:14;22
339;Wednesday;11:25;47
369;Monday;02:37;261
369;Monday;06:12;102
369;Thursday;08:19;284
376;Monday;11:22;54
376;Sunday;04:31;5
376;Wednesday;13:31;111
376;Wednesday;15:08;200
380;Monday;01:50;319
380;Thursday;15:48;193
380;Thursday;20:26;157
384;Friday;14:01;104
384;Friday;16:23;170
384;Sunday;10:36;35
387;Thursday;00:02;148
387;Thursday;09:37;327
387;Tuesday;02:13;20
397;Friday;15:37;10
397;Tuesday;07:19;62
397;Tuesday;13:12;29
397;Tuesday;14:45;325
410;Saturday;11:58;315
410;Sunday;08:15;120
410;Sunday;13:14;61
410;Tuesday;08:42;87
422;Friday;06:22;268
422;Monday;15:26;12
422;Saturday;17:17;96
422;Sunday;00:26;4
424;Friday;07:25;57
424;Friday;08:53;113
424;Sunday;04:43;117
424;Wednesday;02:09;130
427;Saturday;09:19;231
427;Thursday;12:56;201
427;Tuesday;07:21;267
431;Friday;02:48;72
431;Friday;04:40;240
431;Monday;10:44;190
431;Thursday;01:10;139
455;Monday;05:48;59
455;Monday;07:50;330
455;Saturday;02:58;251
455;Thursday;04:05;17
455;Thursday;04:27;88
467;Friday;10:45;95
467;Saturday;11:54;164
467;Sunday;02:55;285
468;Sunday;02:57;46
468;Thursday;08:57;238
468;Tuesday;16:03;176
468;Wednesday;15:22;154
477;Monday;07:00;271
477;Thursday;06:20;165
477;Tuesday;11:13;66
483;Sunday;17:59;79
483;Thursday;10:16;6
483;Tuesday;14:38;194
487;Monday;13:30;55
487;Sunday;13:59;216
487;Thursday;01:27;80
487;Thursday;08:14;182
487;Tuesday;12:31;189
488;Monday;08:46;282
488;Saturday;00:41;334
488;Saturday;09:06;191
488;Saturday;13:43;292
488;Tuesday;10:13;38
495;Monday;16:18;332
495;Sunday;05:20;124
495;Tuesday;12:44;114
495;Wednesday;03:04;220
497;Friday;03:33;188
497;Thursday;12:05;273
497;Tuesday;15:12;69
516;Monday;06:38;178
516;Saturday;18:09;349
516;Sunday;04:19;241
516;Sunday;10:20;2
519;Friday;08:03;141
519;Friday;10:20;275
519;Monday;08:51;283
519;Monday;18:36;149
519;Sunday;09:02;265
536;Sunday;02:27;229
536;Sunday;04:51;316
536;Thursday;17:52;279
542;Monday;14:02;160
542;Sunday;04:39;239
542;Wednesday;03:59;134
554;Friday;13:35;52
554;Thursday;06:10;346
554;Wednesday;12:50;255
580;Friday;10:45;50
580;Monday;06:45;252
580;Monday;14:13;7
580;Sunday;15:49;263
580;Wednesday;17:12;93
590;Sunday;10:11;333
590;Thursday;07:19;248
590;Tuesday;16:08;14
590;Wednesday;16:32;159
634;Friday;14:40;37
634;Monday;12:05;207
634;Sunday;00:41;345
634;Sunday;04:41;145
634;Tuesday;17:29;197
635;Saturday;00:14;187
635;Sunday;08:54;158
635;Tuesday;08:32;78
637;Friday;06:08;281
637;Friday;14:49;296
637;Sunday;13:12;257
637;Wednesday;08:33;26
649;Monday;04:33;295
649;Tuesday;00:01;112
649;Tuesday;11:40;331
655;Monday;01:40;338
655;Saturday;18:45;224
655;Thursday;08:34;74
655;Tuesday;12:10;272
655;Tuesday;15:54;39
683;Thursday;09:01;30
683;Thursday;09:02;341
683;Thursday;14:12;280
683;Tuesday;04:19;293
684;Friday;09:28;270
684;Monday;01:22;106
684;Wednesday;10:20;243
684;Wednesday;14:33;3
685;Friday;04:58;245
685;Friday;06:01;307
685;Saturday;12:37;100
685;Tuesday;12:38;228
685;Wednesday;05:55;219
689;Friday;00:25;314
689;Friday;12:26;304
689;Monday;12:09;34
689;Saturday;12:54;322
689;Tuesday;08:26;68
690;Monday;17:12;27
690;Saturday;09:10;25
690;Saturday;14:17;286
690;Tuesday;11:06;175
690;Wednesday;15:04;133
695;Friday;02:04;143
695;Saturday;15:15;205
695;Tuesday;08:33;131
696;Friday;08:40;300
696;Saturday;06:11;179
696;Tuesday;01:23;301
696;Tuesday;06:55;234
714;Sunday;18:56;348
714;Sunday;19:08;153
714;Thursday;07:11;81
714;Wednesday;11:31;123
728;Friday;00:49;250
728;Monday;06:32;310
728;Saturday;15:09;242
728;Thursday;16:28;1
728;Wednesday;09:33;142
732;Monday;09:43;311
732;Sunday;06:05;186
732;Wednesday;02:21;43
734;Monday;14:33;91
734;Wednesday;08:22;230
734;Wednesday;18:01;109
741;Saturday;05:17;298
741;Sunday;09:35;235
741;Sunday;11:17;177
741;Tuesday;12:06;99
745;Friday;01:43;31
745;Saturday;05:57;127
745;Sunday;02:52;49
745;Thursday;01:06;122
746;Friday;11:05;210
746;Monday;05:14;198
746;Tuesday;00:28;108
747;Sunday;01:57;107
747;Sunday;05:50;290
747;Tuesday;02:14;180
753;Friday;05:14;13
753;Sunday;10:05;115
753;Sunday;10:35;156
753;Thursday;00:29;161
761;Saturday;12:46;166
761;Sunday;18:11;226
761;Tuesday;02:09;24
761;Wednesday;00:29;215
768;Friday;17:18;125
768;Thursday;11:41;278
768;Tuesday;16:53;209
768;Wednesday;10:37;305
771;Friday;06:31;110
771;Monday;05:37;121
771;Monday;17:18;152
795;Saturday;14:00;163
795;Sunday;05:06;217
795;Thursday;09:23;336
795;Tuesday;04:41;222
823;Friday;10:41;254
823;Saturday;03:30;183
823;Saturday;04:52;227
823;Sunday;10:17;326
823;Thursday;12:31;342
824;Monday;08:31;42
824;Saturday;01:43;169
824;Tuesday;07:09;291
835;Friday;18:52;294
835;Saturday;15:38;105
835;Tuesday;00:04;28
842;Monday;08:19;132
842;Monday;19:45;321
842;Saturday;11:05;70
842;Saturday;13:21;276
842;Tuesday;16:21;119
866;Friday;05:17;233
866;Saturday;00:31;155
866;Saturday;15:51;247
866;Thursday;09:35;90
869;Sunday;07:56;259
869;Thursday;01:40;129
869;Tuesday;13:59;340
872;Monday;09:37;339
872;Saturday;03:12;236
872;Tuesday;09:41;287
872;Wednesday;01:16;97
872;Wednesday;07:21;150
906;Tuesday;05:32;299
906;Tuesday;13:30;64
906;Wednesday;15:10;174
916;Friday;13:08;345
916;Monday;04:57;40
916;Tuesday;13:05;321
916;Wednesday;02:00;289
923;Friday;15:50;75
923;Saturday;17:40;325
923;Sunday;14:06;205
923;Thursday;19:00;38
964;Saturday;03:15;253
964;Saturday;04:28;130
964;Saturday;14:13;172
964;Tuesday;02:23;256
981;Friday;14:42;295
981;Monday;02:02;208
981;Thursday;04:29;276
981;Tuesday;18:54;30
981;Wednesday;03:53;260
983;Monday;09:10;57
983;Sunday;08:16;98
983;Tuesday;12:01;78
989;Sunday;01:13;290
989;Thursday;18:22;7
989;Tuesday;03:29;237
989;Tuesday;13:04;266
989;Tuesday;21:44;280
992;Friday;10:30;124
992;Monday;08:32;25
992;Saturday;12:31;64
992;Thursday;12:08;226
998;Friday;05:14;62
998;Monday;13:30;151
998;Sunday;08:03;202
998;Tuesday;22:07;341
998;Tuesday;22:53;294
1002;Saturday;15:10;299
1002;Saturday;18:12;93
1002;Sunday;03:17;79
1002;Wednesday;04:58;209
1002;Wednesday;19:14;113
1008;Saturday;12:42;271
1008;Thursday;12:46;80
1008;Thursday;16:16;165
1008;Wednesday;01:14;147
1008;Wednesday;09:15;282
1013;Saturday;00:52;166
1013;Saturday;10:44;304
1013;Tuesday;00:01;26
1022;Monday;10:19;257
1022;Saturday;06:28;339
1022;Wednesday;08:55;200
1029;Monday;03:37;227
1029;Monday;14:14;46
1029;Tuesday;13:14;214
1033;Friday;08:15;134
1033;Saturday;13:22;216
1033;Sunday;03:59;233
1033;Sunday;04:12;183
1033;Wednesday;06:29;31
1035;Friday;12:27;146
1035;Sunday;07:53;121
1035;Sunday;16:21;247
1041;Friday;01:19;228
1041;Friday;07:24;350
1041;Sunday;13:41;55
1041;Thursday;16:39;125
1044;Friday;11:04;53
1044;Monday;08:33;141
1044;Saturday;11:34;293
1044;Saturday;17:16;77
1044;Thursday;03:46;117
1049;Friday;00:53;122
1049;Sunday;11:09;289
1049;Tuesday;10:43;48
1049;Wednesday;05:35;87
1049;Wednesday;12:43;89
1070;Friday;01:11;115
1070;Friday;06:41;274
1070;Monday;05:36;264
1070;Sunday;10:14;338
1070;Wednesday;03:46;323
1081;Saturday;15:01;278
1081;Sunday;06:33;206
1081;Thursday;06:51;285
1081;Tuesday;02:31;291
1088;Monday;05:03;10
1088;Monday;06:17;179
1088;Saturday;04:05;50
1088;Sunday;12:02;199
1088;Wednesday;05:39;331
1091;Monday;00:28;133
1091;Saturday;14:28;328
1091;Tuesday;00:57;229
1091;Tuesday;06:10;217
1091;Wednesday;02:15;333
1095;Friday;10:52;102
1095;Friday;16:58;212
1095;Saturday;01:06;111
1095;Saturday;18:37;286
1095;Sunday;07:33;69
1110;Monday;07:15;8
1110;Monday;08:08;97
1110;Saturday;08:02;219
1110;Saturday;08:04;177
1112;Sunday;17:14;329
1112;Thursday;07:02;19
1112;Thursday;16:26;170
1113;Sunday;09:24;288
1113;Thursday;14:47;15
1113;Tuesday;14:32;58
1125;Saturday;15:46;308
1125;Thursday;20:09;116
1125;Tuesday;12:51;5
1125;Tuesday;17:17;23
1126;Friday;20:12;47
1126;Thursday;20:09;267
1126;Wednesday;20:26;279
1128;Friday;01:03;2
1128;Saturday;00:35;201
1128;Saturday;06:42;204
1128;Tuesday;18:16;99
1158;Monday;11:05;6
1158;Saturday;02:46;181
1158;Saturday;11:03;326
1158;Sunday;03:01;284
1184;Friday;07:09;76
1184;Saturday;08:00;245
1184;Tuesday;09:17;275
1191;Monday;04:04;210
1191;Sunday;01:22;86
1191;Thursday;03:03;182
1191;Wednesday;09:13;342
1191;Wednesday;09:49;142
1199;Friday;00:45;160
1199;Saturday;11:00;20
1199;Sunday;10:28;273
1199;Tuesday;10:10;71
1199;Wednesday;02:38;343
1205;Monday;04:10;306
1205;Monday;08:37;143
1205;Monday;16:55;234
1205;Sunday;15:57;191
1205;Wednesday;14:09;258
1207;Friday;12:56;348
1207;Wednesday;00:18;251
1207;Wednesday;14:51;120
1207;Wednesday;15:35;150
1212;Friday;02:10;307
1212;Saturday;00:02;32
1212;Saturday;01:24;104
1212;Thursday;04:26;45
1213;Monday;07:46;248
1213;Saturday;00:06;60
1213;Sunday;01:55;265
1213;Thursday;06:48;175
1220;Monday;15:36;74
1220;Saturday;04:26;118
1220;Sunday;06:53;215
1220;Tuesday;01:13;33
1241;Monday;03:57;168
1241;Thursday;02:11;190
1241;Thursday;02:20;292
1241;Thursday;02:21;65
1251;Saturday;07:43;192
1251;Saturday;11:39;272
1251;Saturday;14:15;330
1251;Wednesday;13:20;240
1266;Friday;17:20;68
1266;Sunday;12:39;318
1266;Sunday;16:48;155
1266;Thursday;11:19;305
1266;Thursday;13:08;73
1278;Thursday;04:27;144
1278;Thursday;08:38;211
1278;Wednesday;02:34;221
1280;Friday;13:39;302
1280;Saturday;02:47;85
1280;Thursday;12:14;238
1280;Tuesday;01:05;128
1280;Wednesday;03:18;171
1284;Monday;06:23;54
1284;Sunday;17:56;167
1284;Wednesday;17:43;129
1290;Friday;11:42;22
1290;Sunday;09:50;298
1290;Sunday;10:19;187
1290;Tuesday;07:16;259
1290;Wednesday;02:09;42
1317;Friday;09:15;126
1317;Saturday;15:00;114
1317;Tuesday;12:36;94
1364;Friday;00:56;300
1364;Monday;01:38;27
1364;Monday;04:15;232
1364;Monday;09:56;313
1364;Tuesday;16:17;197
1370;Friday;01:03;239
1370;Monday;14:53;296
1370;Wednesday;07:50;301
1380;Friday;05:08;137
1380;Friday;06:51;13
1380;Saturday;18:29;91
1380;Sunday;05:51;335
1380;Sunday;09:08;36
1393;Saturday;05:49;347
1393;Saturday;16:36;220
1393;Thursday;10:09;332
1393;Tuesday;10:38;255
1393;Tuesday;11:37;311
1402;Monday;03:54;34
1402;Saturday;00:13;236
1402;Saturday;12:28;176
1402;Wednesday;02:10;139
1402;Wednesday;07:50;188
1407;Saturday;09:55;334
1407;Tuesday;06:47;159
1407;Tuesday;08:13;49
1407;Wednesday;03:00;1
1407;Wednesday;06:49;81
1410;Friday;14:12;195
1410;Thursday;10:32;100
1410;Wednesday;15:12;138
1412;Monday;13:45;163
1412;Sunday;04:53;263
1412;Thursday;14:23;72
1412;Tuesday;01:19;268
1418;Saturday;14:41;303
1418;Saturday;15:21;41
1418;Thursday;09:13;174
1432;Friday;21:44;225
1432;Monday;13:41;153
1432;Wednesday;11:08;207
1448;Friday;10:43;189
1448;Monday;15:16;324
1448;Sunday;00:38;154
1448;Thursday;11:47;244
1451;Friday;09:19;88
1451;Thursday;14:09;17
1451;Tuesday;03:26;193
1451;Wednesday;14:57;140
1463;Monday;11:30;18
1463;Saturday;02:28;297
1463;Sunday;13:38;224
1464;Monday;04:30;270
1464;Monday;11:56;83
1464;Sunday;00:17;84
1464;Sunday;10:50;67
1487;Friday;01:26;103
1487;Monday;02:37;346
1487;Tuesday;04:15;235
1488;Monday;11:44;40
1488;Saturday;01:36;336
1488;Wednesday;14:27;231
1494;Thursday;06:19;28
1494;Thursday;10:47;66
1494;Thursday;12:10;246
1506;Friday;14:53;14
1506;Saturday;14:29;59
1506;Sunday;16:58;107
1506;Tuesday;17:15;157
1506;Wednesday;09:15;145
1508;Friday;03:53;317
1508;Saturday;01:41;312
1508;Saturday;13:16;184
1508;Saturday;13:26;35
1508;Wednesday;05:08;106
1515;Saturday;00:06;24
1515;Sunday;03:28;56
1515;Wednesday;06:06;16
1522;Monday;12:54;218
1522;Tuesday;02:29;281
1522;Wednesday;14:54;82
1522;Wednesday;19:36;164
1535;Thursday;10:04;108
1535;Wednesday;11:52;173
1535;Wednesday;14:14;262
1536;Friday;06:58;213
1536;Monday;00:07;277
1536;Monday;08:22;43
1536;Thursday;12:23;29
1536;Tuesday;05:38;185
1546;Monday;02:48;92
1546;Saturday;07:56;39
1546;Tuesday;14:12;44
1547;Monday;20:01;349
1547;Saturday;06:37;340
1547;Tuesday;01:16;158
1552;Monday;13:26;131
1552;Saturday;20:18;198
1552;Wednesday;09:09;61
1556;Friday;14:44;51
1556;Saturday;12:18;310
1556;Saturday;20:25;252
1556;Wednesday;06:15;194
1556;Wednesday;11:00;9
1562;Sunday;16:53;123
1562;Thursday;06:48;136
1562;Tuesday;00:14;127
1569;Friday;10:05;105
1569;Tuesday;13:18;178
1569;Tuesday;15:02;230
1569;Wednesday;15:27;156
1578;Monday;09:16;162
1578;Saturday;01:33;119
1578;Saturday;13:47;3
1578;Sunday;01:28;203
1630;Friday;11:09;11
1630;Monday;03:03;90
1630;Thursday;12:25;223
1630;Tuesday;08:36;249
1630;Wednesday;17:10;243
1646;Friday;05:00;241
1646;Friday;19:23;148
1646;Tuesday;11:06;327
1666;Thursday;01:20;109
1666;Thursday;12:49;132
1666;Tuesday;12:15;70
1669;Friday;16:23;316
1669;Sunday;17:48;52
1669;Wednesday;17:09;319
1670;Friday;10:22;337
1670;Friday;15:31;169
1670;Friday;16:02;344
1670;Monday;10:25;314
1670;Saturday;04:42;101
1676;Sunday;22:26;180
1676;Tuesday;03:30;12
1676;Wednesday;01:27;110
1676;Wednesday;09:37;161
1677;Friday;12:50;186
1677;Friday;14:08;315
1677;Sunday;01:14;196
1677;Tuesday;05:59;322
1677;Tuesday;11:56;112
1690;Sunday;02:16;283
1690;Thursday;02:37;269
1690;Tuesday;11:37;261
1690;Wednesday;07:35;287
1697;Friday;14:16;95
1697;Thursday;02:42;4
1697;Tuesday;00:32;37
1697;Tuesday;06:12;250
1704;Friday;01:12;135
1704;Friday;09:40;254
1704;Sunday;16:05;320
1707;Friday;01:49;222
1707;Monday;01:45;309
1707;Sunday;04:31;21
1707;Thursday;05:43;63
1707;Wednesday;05:10;96
1713;Saturday;05:27;242
1713;Thursday;08:51;149
1713;Tuesday;16:17;152
1746;Monday;04:11;189
1746;Saturday;04:57;75
1746;Saturday;18:40;28
1746;Tuesday;05:43;134
1746;Wednesday;14:07;348
1757;Friday;01:25;170
1757;Saturday;06:00;230
1757;Sunday;08:54;160
1757;Tuesday;02:03;152
1758;Monday;15:55;51
1758;Sunday;04:28;71
1758;Sunday;07:02;54
1758;Tuesday;06:10;258
1765;Friday;07:22;125
1765;Monday;00:06;65
1765;Sunday;02:54;165
1765;Tuesday;11:55;176
1765;Wednesday;01:13;237
1774;Friday;04:07;104
1774;Sunday;03:53;173
1774;Tuesday;11:27;64
1774;Tuesday;13:43;179
1774;Wednesday;10:18;259
1780;Friday;05:06;184
1780;Monday;01:32;60
1780;Thursday;06:53;155
1780;Tuesday;03:23;202
1780;Tuesday;07:59;344
1781;Friday;13:28;166
1781;Saturday;14:16;42
1781;Tuesday;01:47;154
1781;Wednesday;11:10;146
1784;Monday;07:59;11
1784;Saturday;17:53;137
1784;Thursday;16:23;296
1793;Sunday;09:23;5
1793;Tuesday;07:12;100
1793;Tuesday;17:55;264
1793;Wednesday;11:11;43
1795;Friday;19:03;257
1795;Sunday;00:54;291
1795;Thursday;11:33;143
1795;Thursday;17:55;131
1795;Wednesday;04:33;241
1815;Friday;05:10;156
1815;Sunday;00:36;77
1815;Thursday;01:26;268
1815;Thursday;11:41;135
1815;Wednesday;00:07;148
1817;Friday;01:20;70
1817;Saturday;10:37;269
1817;Thursday;05:22;333
1824;Monday;07:10;250
1824;Saturday;07:04;1
1824;Tuesday;02:21;4
1824;Tuesday;12:24;38
1830;Friday;05:43;243
1830;Friday;13:58;245
1830;Monday;00:43;181
1830;Monday;08:31;221
1830;Sunday;04:01;82
1840;Thursday;13:34;7
1840;Tuesday;03:25;200
1840;Tuesday;05:38;62
1840;Tuesday;05:59;270
1842;Thursday;07:17;347
1842;Thursday;07:44;197
1842;Thursday;12:54;6
1842;Tuesday;01:03;21
1843;Friday;15:41;272
1843;Tuesday;04:34;249
1843;Wednesday;13:58;191
1844;Friday;11:04;207
1844;Saturday;14:10;39
1844;Tuesday;09:51;193
1844;Wednesday;12:17;13
1846;Friday;01:07;285
1846;Friday;13:22;110
